text,created_time,hashtags,shareCount,mentions,commentCount,playCount,collectCount,diggCount,num_mentions,topic
BILLIE HAUL!!! i’ll try everything on in the next video.  #billieeilish #billiestan4ever  #billiestan  #wherearetheavocados ,2025-03-25,"billieeilish, billiestan4ever, billiestan, wherearetheavocados",160,,201,237000,387,5561,0,"""Everyday Style"""
What should I keep?! Where should I go next?! @H&M  #plussize #bodypositive #inclusive #selflove #selflovejourney #inclusivefashion #curves #shopwithme #chunkyshopping #curve #plussizejeans #confidenceiskey #haul #fashion #confidence #curvybikini #ootd #funny #plussizefashion #springdresses ,2025-03-25,"plussize, bodypositive, inclusive, selflove, selflovejourney, inclusivefashion, curves, shopwithme, chunkyshopping, curve, plussizejeans, confidenceiskey, haul, fashion, confidence, curvybikini, ootd, funny, plussizefashion, springdresses",159,,229,194300,724,9674,0,"""Seasonal Style"""
Your next grab from Ulta is here!! @TONYMOLY USA  - #creatorsearchinsights #tonymoly #plumbodycare #summerbodycare #ultahaul #grwm #bodycareroutine #skintok #kbeauty  ( https://www.ulta.com/search?search=plumbum ),2025-05-28,"creatorsearchinsights, tonymoly, plumbodycare, summerbodycare, ultahaul, grwm, bodycareroutine, skintok, kbeauty",0,@TONYMOLY USA,0,230,1,17,1,"""Everyday Style"""
What collection do you wanna see next ?  #fyp #fashion #streetwear #china #haul #collection ,2025-05-29,"fyp, fashion, streetwear, china, haul, collection",0,,1,721,1,34,0,"""Summer Trends"""
Dad of 10 Kids Sneaky Way of paying for his weekly Costco haul. And I’m lucky to get out of there in the hundreds for our weekly purchase. Grocery bill easily over $3000 a month. I’m never going to retire  #costcohaul #costco #healthyfood  #healthyeating ,2024-12-14,"costcohaul, costco, healthyfood, healthyeating",1680,,271,1900000,2974,67200,0,"""Style Finds"""
Decide for 1 tracksuit  #levoleur ,2025-05-27,levoleur,18,,38,13000,94,1446,0,"""Summer Trends"""
Team Spirit 2-1 Team Vamos  KIDBOMBA HAS DONE IT AGAIN  TEAM VAMOS IS OUT OF M6 #NLE #ESPORTS #MPLCAMBODIA #MLBBM6 #GreaterThanEver #MLBBEsports #MLBB #MobileLegendsBangBang #M6 #M6xROGINTERVIEW #KIDBOMBA #TAUNTING #VAMOS #KNOCKOUTSTAGE ,2024-12-10,"nle, esports, mplcambodia, mlbbm6, greaterthanever, mlbbesports, mlbb, mobilelegendsbangbang, m6, m6xroginterview, kidbomba, taunting, vamos, knockoutstage",1123,,835,711100,1285,36800,0,"""Everyday Style"""
Youll find me hyperventilating against a tree while she asks if she can do it again   Blossom asked if she could ‘go for a little trot by my own’ and next minute shes tanking through the woods asking her 32 year old unicorn Mac to go faster . I hope she never loses her courage and determination but I feel like these willfull little girls should come with free wine . #pony #gallop #hacking #family #ukfamily #ukmums #uk @Aztec Diamond @Charles Owen @LeMieux Products Official ,2025-04-13,"pony, gallop, hacking, family, ukfamily, ukmums, uk",6387,"@Aztec Diamond, @Charles Owen, @LeMieux Products Official",2162,1000000,5116,159900,3,"""Everyday Style"""
"✨ madaraka day offer has officially started ,we deliver country wide payment on delivery and still you can visit our showroom along Kangundo rd,kayole junction next to Equity afia contact us 0702888786 #ashstarfurniture #furniture #nairobitiktokers #kenyantiktok #kenyansinsaudia #kenyansinqatar #trendingvideo ",2025-05-29,"ashstarfurniture, furniture, nairobitiktokers, kenyantiktok, kenyansinsaudia, kenyansinqatar, trendingvideo",2,,0,1000,1,55,0,"""Style Finds"""
"Vinted, depop & the chazzas popping OFF #ibiza #ibiza2025 #ibizafinds #ibizaoutfits #ibizaoutfitinspo #ibizastyle #vintedfinds #vintedfind #vinted #depop #depopfinds #charityshop #charityshophaul #charityshopfinds #vintedhaul #depophaul #secondhand #secondhandfashion #preloved #prelovedfashion #outfitinspo #outfitinspiration #foryoupage #foryoupageofficial #fyp #foryou #fypppppppppppppp ",2024-12-20,"ibiza, ibiza2025, ibizafinds, ibizaoutfits, ibizaoutfitinspo, ibizastyle, vintedfinds, vintedfind, vinted, depop, depopfinds, charityshop, charityshophaul, charityshopfinds, vintedhaul, depophaul, secondhand, secondhandfashion, preloved, prelovedfashion, outfitinspo, outfitinspiration, foryoupage, foryoupageofficial, fyp, foryou, fypppppppppppppp",5151,,392,747400,15900,96000,0,"""Style Academy"""
My favorite fashion purchases in 2025 so far!!! ⭐️⭐️⭐️ #fashion #clothes #favorite #spending #shoppinghaul ,2025-02-18,"fashion, clothes, favorite, spending, shoppinghaul",7,,5,3366,14,156,0,"""Seasonal Style"""
It does get better ❤️‍  . . . . . . . . . . . . . . . . #fyp #fypage #relatable #dayinmylife #fypシ゚viral #fyppppppppppppppppppppppp #messytiktok #fypシ #vlog #entertainment #slime #foryoupage #fy #messy #messytiktok ,2025-05-29,"fyp, fypage, relatable, dayinmylife, fypシ゚viral, fyppppppppppppppppppppppp, messytiktok, fypシ, vlog, entertainment, slime, foryoupage, fy, messy, messytiktok",29,,92,23100,324,4158,0,"""Summer Trends"""
"FX’S ADULTS - OFFICIAL TRAILER | Crash with us. From executive producer Nick Kroll, FX’s Adults premieres 5.28 on FX. All episodes streaming next day on Hulu. #AdultsFX ",2025-05-08,adultsfx,7054,,849,43100000,25000,180800,0,"""Everyday Style"""
"Last but not least, consider this my official entry ‍↕️ @Mr Price fashion #MRPBETHENEXT #fyp #ngozionthewebs #fyp #tiktoksouthafrica #sama28 #ootd #fashion @Sphokuhle.n @lukie ",2025-05-16,"mrpbethenext, fyp, ngozionthewebs, fyp, tiktoksouthafrica, sama28, ootd, fashion",204,"@Mr Price fashion, @Sphokuhle.n, @lukie",277,83700,914,23000,3,"""Seasonal Style"""
I came along way but next month I will be officially done #viral #fyp #contentcreator #braces #braceface ,2025-04-04,"viral, fyp, contentcreator, braces, braceface",18300,,1432,3300000,10200,246500,0,"""Summer Trends"""
"I don’t know what’s more terrifying: the fact that there are people who genuinely believe Trump should be the next pope, or that 23,000 people liked the photo of him as the pope on the official White House page in an hour. #liberal #democrat #Pope #vance #AOC #bernie #trump #trump2024 ",2025-05-03,"liberal, democrat, pope, vance, aoc, bernie, trump, trump2024",657,,277,766300,310,29100,0,"""Everyday Style"""
" Quick & Easy Crockpot Southwest Ranch Chicken Pasta You're going to LOVE this creamy, cheesy comfort food with a kick. Perfect for busy weeknights! Ingredients: • 3 boneless skinless chicken breasts • Salt & pepper to taste • 1 bottle Buffalo IVild Wings Southwest Ranch sauce • 1 bottle heavy whipping cream (use the empty sauce bottle to measure!) • 1 block cream cheese • 1 cup shredded cheddar cheese • 1 cup shredded Parmesan cheese • 1 box pasta of choice (we used penne!) • Optional: Steamed broccoli for added veggies Directions: 1️⃣ Place chicken breasts in the crockpot and season with salt & pepper. 2️⃣ Pour in the bottle of Southwest Ranch sauce. 3️⃣ Fill the empty sauce bottle with heavy whipping cream, shake, and pour over chicken. 4️⃣ Add cream cheese, shredded cheddar, and Parmesan on top. 5️⃣ Cook on high for 4 hours: 6️⃣ Shred the chicken. Meanwhile, cook pasta according to package directions. 7️⃣ Drain pasta and add to the crockpot. Mix everything together and serve! 8️⃣ Top with extra Parmesan and enjoy! ❤️ Save this for your next dinner night and tag me if you try it!  Thinking about adding broccoli next time-what would you add? #easyrecipes #crockpotmeals #ranchchicken #pastarecipe #dinnerideas #easyfamilydinner #slowcookerrecipes #quickdinner #dumpandgo #amyinthekitchen #whatsfordinner #momlifefood #easyhomecooking #viralrecipe #weeknightdinner #comfortfoodrecipes  Shop this post on my LTK ⬇ https://liketk.it/5eCS0",2025-05-28,"easyrecipes, crockpotmeals, ranchchicken, pastarecipe, dinnerideas, easyfamilydinner, slowcookerrecipes, quickdinner, dumpandgo, amyinthekitchen, whatsfordinner, momlifefood, easyhomecooking, viralrecipe, weeknightdinner, comfortfoodrecipes",66,,6,5784,276,510,0,"""Pub Vibes"""
"16 guard working its magic‍♂️, if your looking to book your next haircut with me directly message me or go through the link in my bio to book directly with me at my shop -   - #fyp #16guard #forbidden16guard #haircuts #texturedfringe #taperfade #taperfadehaircut #barbershop #vaughan #woodbridge #lowtaperfade #fypppppppppppppp ",2025-01-27,"fyp, 16guard, forbidden16guard, haircuts, texturedfringe, taperfade, taperfadehaircut, barbershop, vaughan, woodbridge, lowtaperfade, fypppppppppppppp",1136,,79,192100,1645,8014,0,"""Everyday Style"""
"HOUSE APPROVES $5,600 SOCIAL SECURITY PAYMENTS – Deposits Begin TOMORROW! The House has just approved a groundbreaking financial relief package, ensuring that millions of Americans relying on Social Security will receive a one-time payment of five thousand six hundred dollars. This urgent development comes at a crucial time when many seniors, disabled individuals, and retirees are struggling with skyrocketing living costs, inflation, and unexpected expenses. For those dependent on Social Security benefits, including retirement, disability, and survivor benefits, this payment will provide much-needed financial support. The funds will be directly deposited into bank accounts starting tomorrow, while those receiving paper checks can expect them within the next few days. This initiative, designed to provide immediate assistance, will not affect regular Social Security payments, ensuring recipients continue to receive their monthly benefits without disruption. If you are already receiving Social Security, there is no need to apply—eligible recipients will automatically receive the payment. However, it is crucial to check and update banking details or mailing addresses to avoid any delays. Many Americans have been burdened by the rising costs of groceries, medical bills, housing, and other essentials, making this financial aid a lifeline. Advocacy groups and financial experts have praised this move, calling it a step toward long-term financial security for Social Security beneficiaries. This significant action by the government signals a commitment to addressing economic challenges faced by seniors and disabled individuals. While this is a one-time payment, it has raised questions about potential future relief measures and permanent increases to Social Security benefits. As payments begin rolling out, it is essential to stay informed, check your account for deposits, and share this information with others who may benefit. The impact of this financial relief will be felt across the country, providing stability and security to millions in need. With lawmakers recognizing the urgent demand for financial assistance, there is growing momentum for additional measures to further support Social Security recipients. This payment is not a loan, nor will it reduce future benefits, making it a direct financial boost for those who need it most. If you are among those eligible, be sure to check your bank account or mailbox, and reach out to the Social Security Administration if you encounter any issues. The approval of this payment demonstrates that the government is actively addressing the financial struggles faced by millions of Americans. Stay updated with the latest information, as this could mark the beginning of more financial relief efforts aimed at supporting seniors and disabled individuals across the nation. #socialsecurityupdate #stimuluscheckupdate #socialsecuritybenefits #ssiupdate #ssdiupdate #socialsecuritypayment #financialrelief #socialsecuritynews #socialsecuritydeposit #govtassistance #socialsecurityincrease #retirementincome #socialsecuritycheck #seniorsupport #socialsecurityfunds #directdeposit #stimulusnews #governmentassistance #financialsupport #socialsecurityexpansion social security update,stimulus check update,social security benefits,SSI update,SSDI update,social security payment,financial relief,social security news,social security deposit,government assistance,social security increase,retirement income,social security check,senior support,social security funds,direct deposit,stimulus news,government aid,financial support,social security expansion,social security eligibility,one time payment",2025-03-21,"socialsecurityupdate, stimuluscheckupdate, socialsecuritybenefits, ssiupdate, ssdiupdate, socialsecuritypayment, financialrelief, socialsecuritynews, socialsecuritydeposit, govtassistance, socialsecurityincrease, retirementincome, socialsecuritycheck, seniorsupport, socialsecurityfunds, directdeposit, stimulusnews, governmentassistance, financialsupport, socialsecurityexpansion",3678,,1146,421300,1285,7607,0,"""Everyday Style"""
"BLUE HAIR don’t necessarily have to look 90% of the time TURQUOISE.  You can stop justifying the shade like you would do with your EX: “Damn you know how it is with the green stain….it fades quickly.. green too strong.. I’m sure next time it’ll come out less Aquamarine …” Stop and just open your eyes to the truth honey: BLUES LOOK GREENISH WHEN THE BASE HAS NOT BEEN LIFTED LIGHT ENOUGH FOR THE PRE-TONE TO WORK PROPERLY OR THE PINK INSIDE THE DIRECT DYE. And yes, I said PINK inside the direct dye ,not purple.  Let me explain more the two ways: 1– You can pre-tone and neutralise the yellow with something LILAC ish and the slap the blue dye; it has to be lilac, not purple. If you need purple, then it means the base has not been lifted enough. 2- You can just add PINK directly into the direct dye to neutralise the Green that could come out. I said pink, not red. You need to neutralise, not tone down. DID YOU KNOW IT? Let me know in the comments! #asmr #asmrhair #asmrshampoo #asmrwater #fhairyasmr #fhairystudio ",2025-05-22,"asmr, asmrhair, asmrshampoo, asmrwater, fhairyasmr, fhairystudio",111,,96,333700,336,6424,0,"""Everyday Style"""
Paul blind smells celebrity fragrances #paulreactss #celebrityfragrance #arianagrande #thankyounext #sabrinacarpenter #meespresso #harrystyles #onedirection #pleasing #ourmoment #perfumetiktok #fragrancetiktok #perfumes #fragrances #perfumetok ,2025-05-26,"paulreactss, celebrityfragrance, arianagrande, thankyounext, sabrinacarpenter, meespresso, harrystyles, onedirection, pleasing, ourmoment, perfumetiktok, fragrancetiktok, perfumes, fragrances, perfumetok",45,,87,101600,485,9429,0,"""Seasonal Style"""
Sunglasses Going for 999/= Comes with a pouch and a cloth  Pick Up Point Tsavo Road Tetu Arcade First Floor Shop F1. (next day pick up) Direct Delivery 1-3hrs turn over time  Paybill - 714777 -Bs no a              - 0112229400-acc no #lanuance #nairobi #sunglasses #ModernEssentials #sunniesplug #classy #sunnies #sale #fashiontok #fashioninspo #shades #fashiontiktok #fyp ,2025-05-29,"lanuance, nairobi, sunglasses, modernessentials, sunniesplug, classy, sunnies, sale, fashiontok, fashioninspo, shades, fashiontiktok, fyp",3,,0,875,3,84,0,"""Style Finds"""
"Hello ! Today we're opening a new Evade clan: Eternal Dreams (tiktok name will chabge soon). To join us, we've set up an organic discord! (If it doesn't work on your phone, I suggest you copy the link and paste it on the discord or use a pc to join us). This clan will be multilingual, covering all countries. Within the server, you'll be able to speak the language of your choice. Next, you're probably wondering what the conditions are for joining the clan. I've included them in this description, but you can also find them directly on the discord! First of all, you need to be at least familiar with the game, i.e. level 25 or above. Secondly, you must belong to only one clan. You also need to be available and contactable. For skills, you need to be able to dash or trimp at least. Cheats, hacks and exploits are strictly forbidden. For the rest of the (minimal) conditions, you can find them on the discord server! Wishing you a good day or evening  @restt ",2025-03-08,,71,@restt,925,29100,357,2398,1,"""Everyday Style"""
"Garlic Toast Meatball Sandwiches are a quick and easy weeknight dinner!  INGREDIENTS  Texas Toast (8 count box)  1 bag of frozen meatballs 16 oz jar of marinara sauce  Parmesan cheese  8 slices of mozzarella cheese Dried parsley INSTRUCTIONS  Cook Garlic Toast according to the directions on the box.  Next, add the frozen meatballs and marinara sauce to a pan over medium heat and bring that to a simmer. Once simmering cover with a lid and lower the heat. Once the meatballs are hot, sprinkle some Parmesan cheese over the meatballs and stir.   Remove the garlic toast from the oven when golden brown and press down the center with a spoon to form little bread bowls. Place a few meatballs in each piece of garlic toast and top with additional sauce from the pan.  Add mozzarella cheese over the top of each of one and place them back in the oven for a couple more minutes to melt the cheese.   Top with dried parsley and enjoy!",2025-03-15,,202200,,2209,13200000,159600,484400,0,"""Pub Vibes"""
