text,created_time,hashtags,shareCount,mentions,commentCount,playCount,collectCount,diggCount,num_mentions,topic
"So we discovered several years ago that Abbey is a gestalt language processor. This means she speaks in associations and memories before words. This is a core part of her expressive language and why she’s often misunderstood and struggles. Memories and categories pop in her head before language does -before actual words. This can take her out of the moment and be very divisive in social situations. We’re still working on helping her understand that some of her memories and categories cause confusion to the outside world. By discussing it here, we hope that she may be able to translate for us so we have a better understanding of what she really means. Because she is often misunderstood.  Please understand that I am aware I am leading this conversation because I’m helping her get to the core of the memory and category versus what she’s really trying to say. There is a disconnect between those two things and by modeling and discussing with her, this helps her bridge those two things - she cannot do this on her own yet but she understands this is the way her mind works. @Ab@Abbeyb#abbeysautism",2025-05-29,abbeysautism,55,@Abbey,43,32600,66,2408,1,"""Everyday Style"""
"Cliiimb up to the Clouds and Build a Skybase :) ►Available soon on streaming platforms! Credits: Songwriting, Audio Track, Vocals, Visuals - Indawgnito Original ""Somewhere Only We Know"" - Keane In this video, I sing a funny Minecraft Parody of Keane's ""Somewhere Only We Know"". Indawgnito begins building a life for himself along with a pet wolf out in the plains, but one night a griefer comes by to ruin his fun. After having his base ruined over and over again, he feels he has no option left but to hide away up in the clouds for good... Lyrics: I built a base out in the plains Made a potato farm and grew sugarcane I tamed a wolf, and watched him grow Just he and I lived there so happy alone But then one day, a griefer came He lit my house on fire my dog went up in flames  I had to run, he took my diamond gear Guess I’ll start over somewhere far away from here I sailed across the open sea Explored the caverns, and the endless ravines Down in the caves, I built my home And there I hid away encased in stone Thought I was safe, but think again Somebody griefed my base while I was in the end And I returned, to nothing left behind I’ve gotta build a base no one can/could ever find… I’ll climb up to the clouds and make a skybase Nobody is ever finding my base A palace in the sky where I’m the king  The only way I’m safe, is if I’m in my skybase Up here in my skybase But I’m fool, I didn’t know Creepers can spawn up here when light levels are low I felt a blast, fell through the floor Guess I won’t be living in my skybase anymore That’s okay I’ll build another skybase This time I’ll put lights all over my base I’ll never have to leave my home again Finally I’m safe, here up in my skybase   ▬▬▬▬▬▬▬▬▬▬▬▬▬ current followers: 38.9k ▬▬▬▬▬▬▬▬▬▬▬▬▬",2025-04-11,,287600,,30600,18000000,346300,2100000,0,"""Everyday Style"""
"today is the first day of april, the SA awareness month. 1 out of 4 people have gotten SA or know someone who got assaulted. It doesn't matter if it was a family member, your friend, your boyfriend/girlfriend. It doesn't matter if it was ""only"" inappropriate touch or something more, it counts and it's valid. And even if you don't think that what you've went through is valid - trust me, it is. Personally, every single person that I know have got SA or know someone who was assaulted, including myself. You're strong, you matter. I'm proud of you. Reach out to someone. You're loved.  #billieeilish #billieeilishedits #justinfoley #13reasonswhy #perksofbeingawallflower #saawareness #saawarenessmonth #fyp #viral #aftereffects #urasturns ",2025-04-01,"billieeilish, billieeilishedits, justinfoley, 13reasonswhy, perksofbeingawallflower, saawareness, saawarenessmonth, fyp, viral, aftereffects, urasturns",24100,,13800,4400000,153500,1000000,0,"""Everyday Style"""
love is not for me! I'm back with a new style of videos  . #ODETARI #odetarisongs #tipografia #goodloyalthots #foryou #fyp #makethisviral ,2024-12-21,"odetari, odetarisongs, tipografia, goodloyalthots, foryou, fyp, makethisviral",11900,,948,1900000,66500,270300,0,"""Everyday Style"""
The Ice Cream Sandwich Table. Fourth in The Sandwich Series. I think this may just be my all time favorite. If not very close to it. There is something SO nostalgic about this one for me. Some classic summertime memories as a kid. Plus the design of the ice cream drip legs to the rug. I really love this one. I hope you do too. Much love.,2025-02-19,,34300,,1056,4000000,25800,276500,0,"""Easter Indulgence"""
Crazy way to go out  #seniorsplashin #splashin #seniorassassin #splashinapp  This is just a game called “Senior Splashin” to eliminate players with water. This video is not to be taken seriously,2025-04-14,"seniorsplashin, splashin, seniorassassin, splashinapp",12600,,2442,30500000,45700,1200000,0,"""Everyday Style"""
she was prepared ‍ #splashin #splashinapp #seniorsplashin #seniorassassin This is just a game called Senior Splashin where players eliminate players with water. Videos like these are not to be taken seriously.,2025-04-29,"splashin, splashinapp, seniorsplashin, seniorassassin",2049,,508,10400000,15400,325500,0,"""Everyday Style"""
"It’s always the quiet parents that can just give a look that gets the best results. I talked to a parent in the hallway, she looked at her son & he came back to school with all his makeup work & a project  it’s something about them calm, cool, & collected parents #teacher #fyp #teacherlife #foryou #skitlife #actress #blackteacher #fypシ #highschool #mspierce ",2025-03-26,"teacher, fyp, teacherlife, foryou, skitlife, actress, blackteacher, fypシ, highschool, mspierce",2744,,1126,1800000,11800,304700,0,"""Everyday Style"""
velocity Mangu #pyp #fyppppppppppppppppppppppp #laguviral2025tiktok #trenddancetiktok #trenddancetiktok2025 #fy #trend ,2025-05-21,"pyp, fyppppppppppppppppppppppp, laguviral2025tiktok, trenddancetiktok, trenddancetiktok2025, fy, trend",21200,,1406,6300000,48000,319400,0,"""Summer Trends"""
DJ MENINA DO JOB JJ KANE BY APRI RMX FULL BASS VIRAL TIKTOK 2025 #aveeplayer #booster #foryoupage #trending #viral #fullbass #ademusic3 #handsup #remix #foryou #fyp ,2025-01-22,"aveeplayer, booster, foryoupage, trending, viral, fullbass, ademusic3, handsup, remix, foryou, fyp",25400,,11700,13000000,86300,473200,0,"""Everyday Style"""
smh #wlw #xyzbca #fyp ,2025-05-19,"wlw, xyzbca, fyp",53900,,1127,955600,17900,282800,0,"""Summer Trends"""
Behind every baby who looks like this… ps this was 1 min later - she spit up on the outfit  - this is really how we look today!  #mama #msrachel ,2025-04-29,"mama, msrachel",102800,,15600,22700000,81500,2900000,0,"""Seasonal Style"""
I’m not shaming any groomers this is just a funny video! 1. It was the goomers first day 2. Hes not matted he has very curly hair and it looks more fluffy because it was brushed. He is groomed every 2 months.  3.he was left like this for one day. Was taken to another local groomer and was taken care of no problem 4.hes a service dog and not aggressive whatsoever. He’s the best dog we have ever had ,2025-05-13,,483500,,6208,13400000,87500,2200000,0,"""Everyday Style"""
this is not a drill  nintendo just released the v2.0.7 update to animal crossing: new horizons today  #animalcrossing #acnh #animalcrossingnewhorizons #nintendo #animalcrossingupdate ,2025-05-29,"animalcrossing, acnh, animalcrossingnewhorizons, nintendo, animalcrossingupdate",768,,117,135700,423,7209,0,"""Everyday Style"""
"We tried Lulu because her seller told me she had a pony that might be a good fit for Teagan, but she didn’t have a finished lead change. That’s all we knew before we met her.  We showed up not knowing what the pony looked like, whether it was a mare or gelding, its age, or anything else. But when Taegan got on, she was more relaxed than she had been on a pony in a while. She wasn’t her favorite pony we tried, but every one of my friends who watched the videos that day said she just looked so comfortable.  They did a few jumps, just in a warmup ring, and off the right lead they disagreed on a distance… not once, not twice… but 3 times! What did Lulu do? She kept saying “that’s okay, we can do it kid!” And went over every time.  Taegan is 7. She is going to make many mistakes as she learns. Not every small pony will jump your kid out of a sticky situation at a 2’3” oxer, but this one will, and we are so lucky she’s ours. ",2025-05-29,,14,,21,34400,52,3863,0,"""Everyday Style"""
"Bro did NOT like that   (ChatGPT core part 2) [THIS IS JUST A SKIT, I DID NOT GET BANNED] #trend #xyzbca #fyp #viral #zyxcba #chatgpt #trending #ai #chatgptcore #chatgptfunny #aicore",2025-05-27,"trend, xyzbca, fyp, viral, zyxcba, chatgpt, trending, ai, chatgptcore, chatgptfunny, aicore",79400,,3483,5500000,89700,789200,0,"""Everyday Style"""
"ကိုယ်တွေတုန်း “Queen never cry” ဆိုပြီးစောင်းတင်တာမှတ်မိပေမယ့်…Please know that you're not alone. So many of us are standing with you, inspired by your bravery and your light. This is not the end — it’s just the beginning of a new, even more meaningful #missgrandinternational2024 #resign #missgrandinternational #missgrandindia #rachelgupta #missgrandindia2024 #resgination#dethrone #feedapageantry #rachelgupta ",2025-05-29,"missgrandinternational2024, resign, missgrandinternational, missgrandindia, rachelgupta, missgrandindia2024, resgination, dethrone, feedapageantry, rachelgupta",235,,136,160100,365,13600,0,"""Everyday Style"""
"What’s left when your hands forget how to make? Deep in the gnarled spine of northern Romania, where the air smells of fir resin and time is measured by the rhythm of tools on timber, old men still coax life out of wood with nothing but a blade, their knees, and a prayer. It’s not for beauty—they’ll tell you, chuckling like men who’ve danced with storms—it’s for the roof over your head, the roof over God’s head. Each shingle, split with monk-like patience, shaped with a knife kissed by callus and conviction, is a sliver of soul offered to shelter. This is a craft born not from manuals, but from watching your grandfather’s knuckles bleed in the frost, from understanding how a linden plank yields only when spoken to with reverence. The knife—held in two hands like a communion chalice—doesn’t just slice; it converses with the grain, persuades, seduces. Every motion a negotiation with nature, every curl of wood a verse of an unwritten poem. Machines could do it faster, yes. But this? This is about rhythm, not result. It’s about loving your labor so fiercely, so irrationally, that you’d rather grow old with it than get rich without it. What do we lose when we stop making things with our hands? When our roofs are no longer born from sweat but from sterile factories? In these shingles lie secrets and sorrow, storm-warnings and lullabies. They don’t just protect—they witness. Who taught us to worship efficiency over essence? And when did we forget that the soul, too, is carved with a blade and shaped with both hands? Video by @Florin Moldovan  [ Romanian Crafts, Bucovina Traditions, Wooden Shingles, Heritage Roofing, Rural Artisans, Manual Craftsmanship, Woodworking Traditions, Carved Roofs, Village Life, Timber Culture, Folk Architecture, Carpentry Skills, Old Techniques, Hands-On Heritage, Craftsmanship Legacy, Traditional Skills, Carpathian Villages, Ancestral Tools, Romanian Folklore, Slow Living ] #romania #travel #craftsmanship #villagelife",2025-05-29,"romania, travel, craftsmanship, villagelife",36,@Florin Moldovan,19,175300,118,1347,1,"""Everyday Style"""
"You call me ‘Teacher’ and ‘Lord,’ and rightly so, for that is what I am. 14 Now that I, your Lord and Teacher, have washed your feet, you also should wash one another’s feet. 15 I have set you an example that you should do as I have done for you. 16 Very truly I tell you, no servant is greater than his master,nor is a messenger greater than the one who sent him. John 13:13-15 It was very important to me that the glory of God be shown in my wedding and the Holy Spirit put it on my heart years ago to perform foot washing during my ceremony.  While this may seem strange to some, it is significant to others, because it’s an example of the humility Jesus showed to his disciples, and the example He sets for us. To honor one another and serve one another. Not just in marriage, but as followers of Christ.  Our marriage will be built on the foundation of service. An important distinction I wanted to highlight during my wedding day. Being cute and not getting my wedding dress dirty wasn’t as important to me as actively showcasing that at the altar I died to myself and became even more of a servant to God and now to my husband (as to each other).  Videography: @Jakobe Petitdo   #weddingday #christiantiktok #christianmarriage #footwashing #footwashingceremony #lovelikejesus ",2025-05-28,"weddingday, christiantiktok, christianmarriage, footwashing, footwashingceremony, lovelikejesus",2443,@Jakobe Petitdo,103,208900,3842,42400,1,"""Everyday Style"""
I’m all for innovation over here. But not at the expense of American farmland. Put the ugly things on top of commercial buildings and parking areas instead. Taking out what farmland we have left it’s insane and one of the dumbest things we could be doing as a species. ,2025-05-29,,271,,946,147500,501,9312,0,"""Everyday Style"""
"This is a very personal video, but I am so relieved I have to share. Slade was airlifted Saturday to children’s PICU in New Orleans, and has been intubated, due to brain swelling/seizures. This morning he was strong enough to breath on his own. You have no idea the amount of emotions my entire family is feeling right now. My entire world felt like it was ending. We have a long road ahead, but this smile needed to be shared just an hour after removing 3 tubes from his body, and him removing one IV himself  @Amy Jay  has been updating everyone when I can not, so follow her for more updates, and please keep prayers coming #jennacannella ",2025-05-29,jennacannella,41,@Amy Jay ,82,3859,3,571,1,"""Everyday Style"""
"Trump Gets His Tariff Power Taken Away #usa #america  The US Court of International Trade has unanimously ruled that Trump doesn’t have tariff authority so his liberation day tariffs have been ruled to be illegal and are now permanently blocked unless he gets an emergency stay. They also blocked the fentanyl tariffs on Mexico, Canada, and China from earlier this year, when we were all 9 years younger. And folks the market is absolutely exploding. So the court says that Trump doesn’t have the legal authority to declare a national emergency, that tariff power solely resides with Congress and that Trump violated the constitution, and that the law he cited to do this doesn’t give him the authority to do tariffs. This lawsuit was brought by several states and several companies including a wine seller. They argued that the law Trump cited to do this doesn’t even mention tariffs and that he was imposing taxes on Americans without their consent. So while almost all of the tariffs are done and blocked for now. The tariffs on cars, car parts, and steel and aluminum are still in play because Trump used a different law for that. The futures market is exploding. The dollar is increasing in value, other currencies are currently falling just as fast. Legal experts say that the court decision has him dead to rights, and that he actually doesn’t have the authority in any universe to do this. But some lawyers say, well maybe they just need to use a different law. But Trump is now appealing because tariffs are his favorite thing. Unless he gets an emergency stay on this ruling, the tariffs are over for now. People are split though. Some say, this is the perfect offramp for the White House, they can just let the whole tariff episode fade into the background and take credit for the economy. But others say, yeah maybe it’s perfect for the White House and Republicans but not for Trump so that’s why they’re appealing.",2025-05-29,"usa, america",3714,,662,502400,4390,64300,0,"""Everyday Style"""
