hashtags,url,locationName,paidPartnership,caption,videoDuration,commentsCount,mentions,isSponsored,timestamp,likesCount,num_mentions,topic
"denimshirt, denimshirts, denimfordays, doubledenim, transitionalstyle, wearmywardrobe, petitestyle, petitefashion, fashionover40blogger, fashionover40, mystylemyway, midlifeblogger, midlifeinfluencers, mymarks, fashiondiaries, outfitideasforwomen",https://www.instagram.com/p/DI8QbcICFjr/,Merseyside,,"4 ways I’ve recently styled a denim shirt and I honestly can’t believe I’ve not had one before now.
I’ve worn it to work with black trousers and a graphic T-shirt, with jeans and even a double denim combo which I would never have worn previously for awful memories of it in the late 80’s. 
This is definitely my wardrobe hero of the moment and even better with the changeable weather to add an extra layer. 
How do you wear yours? 

Denim shirt @marksandspencer @marksandspencerstyle 

#denimshirt #denimshirts #denimfordays #doubledenim #transitionalstyle #wearmywardrobe #petitestyle #petitefashion #fashionover40blogger #fashionover40 #mystylemyway #midlifeblogger #midlifeinfluencers #mymarks #fashiondiaries #outfitideasforwomen",,39.0,"marksandspencer, marksandspencerstyle",1.0,2025-04-27,63.0,2,"""Seasonal Style"""
"jeansandanicetop, butteryellow, yellowtop, ruffletop, zarawomencollection, flaredjeans, mymarks, leopardshoes, yellowbag, cosyislanders, cosyislanding, springtrend, ritzystaverna",https://www.instagram.com/p/DI8Pl01oMwH/,,,"Here’s to the mini heatwave ☀️

So much love for this butter yellow top 
Here’s a few stills.

Enjoy the sunshine Guys 

Get my look 
Ruffle top @zara 
Patch pocket flared jeans @marksandspencer 
Leopard bangle (oldie)
Leopard mules @cosyisland_official *
Bag @cosyisland_official *
Sunnies @goodlookersuk *

* Ad / Pr

#jeansandanicetop #butteryellow #yellowtop #ruffletop #zarawomencollection #flaredjeans #mymarks #leopardshoes #yellowbag #cosyislanders #cosyislanding #springtrend #ritzystaverna 

Over 4O style, over 50 style, spring outfit inspo, spring 2025, chic and stylish, mule shoes, butter yellow outfit, ageless style, chic and stylish, ways to wear, how to style it, how to wear it, 2025 trends",,118.0,"zara, marksandspencer, cosyisland_official, goodlookersuk",1.0,2025-04-27,,4,"""Seasonal Style"""
"styledbygwenny, botd, plussizefashion, fashionover40, ootd, ootddetails, mymarks, highlowfashion, lvxmurakami2025, almabb, louisvuitton, superflatpanda, superflat, bagaddict",https://www.instagram.com/p/DI7X4TIMPDE/,,,"There are a few things I really love in this shot... 

#styledbygwenny #botd #plussizefashion #fashionover40 #ootd #ootddetails #mymarks #highlowfashion #lvxmurakami2025 #almabb #louisvuitton #superflatpanda #superflat #bagaddict",,31.0,,1.0,2025-04-26,134.0,0,"""Seasonal Style"""
"modestfashion, modestfashionfinds, midiskirt, tzniusfashion, modesty, tzniutfashion, MyMarks",https://www.instagram.com/p/DI7HR0bACi2/,,,"I put together 4 ways to style a denim skirt, inspired by this ✨gorgeous✨ asymmetrical high waisted denim skirt that I spotted in @marksandspencer.

How do you style your denim skirt? Let us know in the comments! 

#modestfashion #modestfashionfinds #midiskirt #tzniusfashion #modesty #tzniutfashion #MyMarks",,0.0,marksandspencer.,1.0,2025-04-26,10.0,1,"""Seasonal Style"""
"mymarks, marksandspencer, wraplondon, lace, lacetop",https://www.instagram.com/p/DI63WpssqMx/,,,"Jeans & a nice top 

Lace top, Bodysuit & Earrings @marksandspencer 
Jeans @wraplondon 
Bag @peonywomenswear 

#mymarks #marksandspencer #wraplondon #lace #lacetop",,46.0,"marksandspencer, wraplondon, peonywomenswear",1.0,2025-04-26,,3,"""Seasonal Style"""
,https://www.instagram.com/p/DI6uHQdoRR1/,"London, United Kingdom",,Linen and leather for dreamy spring days,,26.0,,1.0,2025-04-26,180.0,0,"""Seasonal Style"""
"mymarks, kidsfashion",https://www.instagram.com/p/DI57nvCokDC/,,,Beautiful family @hattiebourn #mymarks #kidsfashion,,0.0,hattiebourn,1.0,2025-04-26,8.0,1,"""Summer Style"""
"easterbreak, family, friends, Kent, blitz, readerministry, stanselms, charthamprimaryschool, news, mands, cheesescones, teacheronholiday, afterofsted, weekoff, gobytrain, kent, easterhols",https://www.instagram.com/p/DIhOiDjti-s/,,,"It's the #easterbreak (finally) . I've been visiting #family and #friends in #Kent 

Today I saw a friend who nursed during the #blitz in London, a friend I trained for #readerministry with 25 years ago, a friend I worked at #stanselms with and a friend I met 15 years ago at #charthamprimaryschool when we both worked in the office there. ☕️

It's been amazing to catch up and hear their #news

Also #mands #cheesescones are to die for 

#teacheronholiday #afterofsted #weekoff #gobytrain #kent #easterhols",,0.0,,1.0,2025-04-16,14.0,0,"""Everyday Style"""
"Giveaway, CompetitionTime, WinWithUs, GalgormGetaway, PrizeAlert, GiveawayTime, InItToWinIt, LuxuryEscape, FollowToWin, TreatYourself, SpaVibes, GalgormSpa, NorthernIrelandGiveaway, WinBig, mands, mandshomes, property, helpusgrow, smallbusiness, 2k, rebrand",https://www.instagram.com/p/DIhEorvte9b/,,,"You can’t win if you’re not in! Head over to @thatprizeguy for your chance to bag a Galgorm voucher — and don’t forget to hit follow while you’re at it 

Let’s rebrand @mayfair.and.morgan 

https://www.facebook.com/share/1963DkueGB/?mibextid=wwXIfr

#Giveaway #CompetitionTime #WinWithUs #GalgormGetaway #PrizeAlert #GiveawayTime #InItToWinIt #LuxuryEscape #FollowToWin #TreatYourself #SpaVibes #GalgormSpa #NorthernIrelandGiveaway #WinBig #mands #mandshomes #property #helpusgrow #smallbusiness #2k #rebrand",,30.0,"thatprizeguy, mayfair.and.morgan",1.0,2025-04-16,98.0,2,"""Style Finds"""
"ralphlauren, poloralphlauren, johnlewis, hackett, hackettlondon, clarks, clarksshoes, marksandspencer, mands, menswear, mensstyle, mensclothing, preppystyle, ivystyle, tradstyle, streetstyle, classicstyle, whatiamwearing, ootd",https://www.instagram.com/p/DIhDmwwtbEG/,,,"Office attire:

Shirt - @poloralphlauren
Trousers - @johnlewis
Belt - @hackettlondon
Shoes - @clarksshoes
Socks - @marksandspencerstyle

#ralphlauren #poloralphlauren #johnlewis #hackett #hackettlondon #clarks #clarksshoes #marksandspencer #mands #menswear #mensstyle #mensclothing #preppystyle #ivystyle #tradstyle #streetstyle #classicstyle #whatiamwearing #ootd",,1.0,"poloralphlauren, johnlewis, hackettlondon, clarksshoes, marksandspencerstyle",1.0,2025-04-16,9.0,5,"""Seasonal Style"""
,https://www.instagram.com/p/DIg_ZgPMsVz/,,,Photo dump ☁️✨,,89.0,,1.0,2025-04-16,163.0,0,"""Everyday Style"""
"MandS, MarksAndSpencer, MandSFashion, SpringOutfits, SpringFashion, EasterWeekend, GoodFriday, EasterSunday, WashingtonUK, WashingtonShopping, NorthEastRetailPark",https://www.instagram.com/p/DIgUdgjtP_X/,North East UK,,"Easter weekend, but make it trending! From chocolate brown to cornflower blue and butter yellow, M&S has the perfect shades to keep your look fresh and chic. 

Whether you're brunching, egg-hunting, or just soaking up the spring fun, these outfits are the perfect vibes. ✨ Which colour are you loving most? 

#MandS #MarksAndSpencer #MandSFashion #SpringOutfits #SpringFashion #EasterWeekend #GoodFriday #EasterSunday #WashingtonUK #WashingtonShopping #NorthEastRetailPark",,0.0,,1.0,2025-04-16,4.0,0,"""Seasonal Style"""
"mands, marksandspencer, easter, subbie, truck, superstoredelivery, food, supermarket, daf",https://www.instagram.com/p/DIgKglYi6cM/,,,"Back in Blighty after a German backload running the Easter week rush for M&S again.

#mands #marksandspencer #easter #subbie #truck #superstoredelivery #food #supermarket #daf",,2.0,,1.0,2025-04-16,64.0,0,"""Easter Indulgence"""
"GoodFriday, FishAndChips, EasterWeekend, EasterSunday, MandS, FindItInTheFoodhall, BarnsleyUK, YorkshireShopping, SouthYorkshire, YorkshireRetailPark",https://www.instagram.com/p/DIf_3aPv2wm/,Cortonwood Shopping Park.,,"Good Friday, good food, good vibes!  

Take inspo from @jessroseparr and get prepared for Good Friday with all of your Easter weekend essentials from M&S. Think fresh fish, hot cross buns, drinks and maybe a chocolate treat or two… Shop today and get set for the weekend! 

#GoodFriday #FishAndChips #EasterWeekend #EasterSunday #MandS #FindItInTheFoodhall #BarnsleyUK #YorkshireShopping #SouthYorkshire #YorkshireRetailPark",,0.0,jessroseparr,1.0,2025-04-16,2.0,1,"""Easter Indulgence"""
"picnic, summer, nationaltrust, manchester, foodie, brunch, lunch, foodreviews, mands, mandsfood",https://www.instagram.com/p/DIe-3w6s1RD/,Lyme Park National Trust,,"Summer picnic inspo 
• The blanket is from glossier, glasses from Lisa Angel, little bowls from anthropologie, and the plates are Emma Bridgewater. 
• The new m&s speckled egg cookies are 10/10 
• The m&s 3 for £8 deli deal is perfect for picnics
• We picked up some fresh tulips 
• We got fresh bread and fillings to make sandwiches. 
• Fresh fruit to keep it healthy.
• M&S cocktail cans and their fresh a still lemonade to drink 
This cost around £50ish for two for the food plus £16 entrance to Lyme Park. 

#picnic #summer #nationaltrust #manchester #foodie #brunch #lunch #foodreviews #mands #mandsfood",,4.0,,1.0,2025-04-15,140.0,0,"""Easter Indulgence"""
"viral, hazlenut, hazlenutspread, m&s, mands, creme, nuts, nut",https://www.instagram.com/p/DIewyJvxNOD/,,,"This was hazle-NUTS!

I love friends birthdays because they are the perfect chance to experiment.

I used the viral @marksandspencerfood hazelnut crème  as the theme for this cake. 3 layered hazlenut cakes sandwhiched with the crème and covered in a vanilla buttercream and roasted hazelnuts 

#viral #hazlenut #hazlenutspread #m&s #mands #creme #nuts #nut",,2.0,marksandspencerfood,1.0,2025-04-15,18.0,1,"""Easter Indulgence"""
"marksandspencer, viralfood, giantbourbon, pistachiocream, icecreamsandwich, mands, icouldnthelpbutwonder",https://www.instagram.com/p/DIeuBAsoeEP/,Marks and Spencer,,"I couldn't help but wonder . Could I layer pistachio cream and ice cream in a giant bourbon biscuit?
Didn't take me long to find out
It's a triumph
#marksandspencer #viralfood
#giantbourbon
#pistachiocream #icecreamsandwich #mands 
#icouldnthelpbutwonder",,0.0,,1.0,2025-04-15,6.0,0,"""Easter Indulgence"""
"rosewine, mands, marksandspencer, winelover, summerwine, frenchrosé, france, frenchwine, balconne, organicwine",https://www.instagram.com/p/DIeWa-wtu6W/,,,"La Balconne Organic Provence Rosé

Notes of white peach, strawberry and wild herbs making this a soft but complex rosé. 
On first thought this rosé looked on the sweeter side but I was pleasantly surprised to find this more a dry crisp rose, which makes this the perfect summer drink!

People are saying this is M&S’s version of Whispering Angel and at £4 cheaper a bottle, I would even say this is a better drink. 

 France

12.5%

£18.00, Marks and Spencer
#rosewine #mands #marksandspencer #winelover #summerwine #frenchrosé #france #frenchwine #balconne #organicwine",,6.0,,1.0,2025-04-15,30.0,0,"""Easter Indulgence"""
"fendi, gucci, kimptonfitzroy, styledbygwenny, mystyle, botd, plussizefashion, fashionover40, ootd, ootddetails, mymarks, highlowfashion, fendiminibaguette, guccitrainers, mands, casualoutfit, palazzojeans",https://www.instagram.com/p/DIeFNVssIcT/,,,"Another hotel selfie from our anniversary trip to London because I want to be back there and not up to my pits in damp, dust and chaos! 

 Shirt, leopard belt & palazzo jeans @marksandspencer
 Mini Baguette #fendi
 Trainers #gucci
✨ Hotel #kimptonfitzroy

#styledbygwenny #mystyle #botd #plussizefashion #fashionover40 #ootd #ootddetails #mymarks #highlowfashion #fendiminibaguette #guccitrainers #mands #casualoutfit #palazzojeans",,20.0,marksandspencer,1.0,2025-04-15,147.0,1,"""Seasonal Style"""
"visualmerchandiser, visualstyling, visualstylist, mannequin, outfitinspo, tshirt, marksandspencer, mands",https://www.instagram.com/p/DIdoQUrsIuF/,,,"T-shirt mannequins showing off our slim fit and relaxed fit T-shirts  
. 
. 
.
.
.
.
.
#visualmerchandiser #visualstyling #visualstylist #mannequin #outfitinspo #tshirt #marksandspencer #mands",,0.0,,1.0,2025-04-15,6.0,0,"""Seasonal Style"""
"mori, babymori, brandsatmands, mands, cwbmagazine, kidswearmagazine, kidswear, childrenswear, babywear, sustainablekidswear",https://www.instagram.com/p/DIdbTOMMiKJ/,,,"✨ @babymoriofficial, the award-winning baby and children’s sleepwear brand known for its sustainable and thoughtfully designed essentials, is launching its bestselling products on Marks & Spencer’s online platform, Brands at M&S.

The development marks the next chapter in MORI’s broader multi-channel growth strategy, as it expands beyond its direct-to-consumer roots and continues to reach new families through trusted retail partners.

M&S customers can discover a handpicked edit of MORI favourites including the bestselling Clever Zip Sleepsuits, supersoft bodysuits and breathable cellular blankets, as well as pieces from the Peter Rabbit by MORI collaboration. 
.
.
.
.
.
#mori #babymori #brandsatmands #mands #cwbmagazine #kidswearmagazine #kidswear #childrenswear #babywear #sustainablekidswear",,1.0,"babymoriofficial,",1.0,2025-04-15,16.0,2,"""Style Finds"""
"marksandspencer, marksandsparks, mands, highstreetbrands, retailhistory, centenary, plasticbags, plasticbagcollection, departmentstore, fashionstore",https://www.instagram.com/p/DIdU6vzi7EZ/,,,"Marks and Spencer Centary Year. 1984

#marksandspencer #marksandsparks #mands #highstreetbrands #retailhistory #centenary #plasticbags #plasticbagcollection #departmentstore #fashionstore",,0.0,,1.0,2025-04-15,17.0,0,"""Summer Style"""
,https://www.instagram.com/p/DIbyW0-yEln/,Brixton,,"Just a few gluten free goodies I've enjoyed recently! ⁠
⁠
1 & 2. Finally got round to trying @ugly.dumpling.uk in @brixton.village and it didn't disappoint - two of my favourites from the diverse gluten free selection was the cheeseburger  and the halloumi ⁠
3 & 4. DELISH cheese straws and croissants from @mannadew.london (they deliver UK nationwide but also now have a cafe next to their bakery in Battersea where you can try their goodies too)⁠
4. @goodfingpizza goals with a few cheeky jalapenos added and served with garlic @lurpak and veggies ⁠
5. A beautiful, citrus-y craft beer from @lakedownbrewingco at @hopstopbeers ⁠
6. @marksandspencerfood really do know how to do chocolate covered nuts which is demonstrated excellently with their 'Indulgent Nut Collection' which is all completely gluten free",,20.0,"ugly.dumpling.uk, brixton.village, mannadew.london, goodfingpizza, lurpak, lakedownbrewingco, hopstopbeers, marksandspencerfood",1.0,2025-04-14,151.0,8,"""Easter Indulgence"""
"fyp, foryoupage, marksandspencer, mands, linen, holiday, summer, mannequins, styling, holidayoutfits, holidaywardrobe, newin, stylist, vm, visualmerchandiser, merchandiser",https://www.instagram.com/p/DIbpakpNMqB/,,,"Linen mannequin refresh ft the colour of the season…butter yellow✨

Butter yellow with white, brown and denim blue tones

summery holiday vibes

Styled by me and my wonderful colleague Holly

@marksandspencer 
@marksandspencerstyle 

#fyp #foryoupage #marksandspencer #mands #linen #holiday #summer #mannequins #styling #holidayoutfits #holidaywardrobe #newin #stylist #vm #visualmerchandiser #merchandiser",,0.0,"marksandspencer, marksandspencerstyle",1.0,2025-04-14,12.0,2,"""Seasonal Style"""
"mands, marksandspencer, marksandspencerfood, mandsfood, pizzanight, mandspizza, dinein, mandsdinein, dineinfortwo",https://www.instagram.com/p/DIbgSoDMduc/,,,"M&S Dine in for £12 Pizza Night 

#mands #marksandspencer #marksandspencerfood #mandsfood #pizzanight #mandspizza #dinein #mandsdinein #dineinfortwo",,0.0,,1.0,2025-04-14,20.0,0,"""Pub Vibes"""
"illustration, inkdrawing, characters, characterportrait, mands",https://www.instagram.com/p/DIbITuaNJ6_/,,,"Do you recognise these two?
Traditional Ink line and photoshop added colour.
www.sarahvonthronlaver.com
#illustration #inkdrawing #characters #characterportrait #mands",,2.0,,1.0,2025-04-14,16.0,0,"""Summer Style"""
