hashtags,url,locationName,videoViewCount,caption,videoDuration,commentsCount,mentions,isSponsored,timestamp,likesCount
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEX0L07NRrV/,,,"Daniel
indicativ 3


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 4
Prima ediție din 2025
️03.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna Daniel! rujul rosu nu are niciun efect asupra tinutei, doar o trage in jos, as fi pus un ruj nude si as fi pastrat zona asta aesthetica si eleganta. nu mi place ca ai accesorizat si cu perle si cu gold. perlele sau niste trandafiri alb-crem erau potriviti aici. cu foarte mare indulgenta, iti dau nota 2️⃣

⛷️DAVID: Buna Daniel! Geanta e oribilă, la fel ca si bijuteriile care sunt toate oribile n au nicio legatura intre ele, piesele principale sunt ok, nu mi place machiajul deloc. Nota 1 azi!

ERIKA: Bună Daniel ! La makeup nu mi place.  Geanta hidoasa, la bijuterii as fi pus altceva, 1️⃣!

❄️LAVINIA: Bună Daniel! Piesele principale sunt urate la fel și restul ținutei. Nota 1!


Felicitări ai obținut 5/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-03T17:38:48.000Z,4.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEX0HmctqWf/,,,"Andu
indicativ 2


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 4
Prima ediție din 2025
️03.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: Buna Andu! imi stii deja parerea despre tinuta. hai nota 3️⃣!

⛷️DAVID: Buna Andu! Tinutele simple ca si a ta vor fi depunctate din aceasta saptamana, ti am mai jurizat tinuta deci stii de ce iti dau nota 1!

ERIKA: Bună Andu! Ținuta basic,geanta urâtă,  bijuteriile urâte nu mi se par ca merg. Nota 1

❄️LAVINIA: Bună Andu! Doar piesele principale îmi plac în rest tot e urat. Nota 1!


Felicitări ai obținut 6/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-03T17:38:13.000Z,5.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEX0Dc3NNH0/,,,"Gabriel 
indicativ 1


Next Fashion! GLAM SLAM
Sezonul IV: Ediția 4
Prima ediție din 2025
️03.01.2024


⚡️ Părerea și notele acordate de juriu: 

EMMA: buna Gabriel! geanta este urata si accesoriile sunt o alegere cam basic, dar merg. as fi optat pt cristale. cu indulgenta nota 3️⃣

⛷️DAVID: Buna Gabi! Nu mi place deloc geabta, piesele principale sunt dintr o poveste iar bijuteriile din alta, partea de beauty merge doar cu piesele principale. Inteleg ce ai vrut sa faci dar nu ti a iesit, nota 1 azi!

ERIKA: Bună Gabi! Tinuta e urata Geanta e urâtă rău,  bijuteriile nu merg . 1!

❄️LAVINIA: Buna Gabriel! Ok deci accesorizarea nu mi place deloc și nici geanta. Nota 2!


Felicitări ai obținut 7/12 puncte!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2025-01-03T17:37:39.000Z,4.0
,https://www.instagram.com/p/DESsMwVIM5s/,,,Hello 2025,,2,,True,2025-01-01T17:52:49.000Z,6.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEQWR_Htzw_/,,,"DAVID: Buna Razvan! Nu mi place topul, materialele nu merg deloc, bratara e urata si nu merge, trebuia ceva mai elegant, machiajul e ff urat la fel ca si la bratara trebuia ceva mai elegant. In rest imi place, nota 4!

❤️ERIKA: Bună Răzvan ți am mai jurizat ținuta, îmi place 5️⃣

LAVINIA: Bună Razvan! Ținuta e frumoasa nu am de comentat nimic. 
Nota 5️⃣.


Felicitări ai obținut 24/25 puncte!
UN AN NOU FERICIT!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2024-12-31T20:02:49.000Z,7.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEQVhhUNtAu/,,,"DAVID: Buna Antonia! Nu mi place geanta si nu ai styling, in rest esti ff faina nota 4 cu indulgență!

❤️ERIKA: Bună Antonia ! Ținuta chiar îmi place, geanta e urâtă și probabil as fi pus și alți pantofi,  în rest imi place cum am zis 5️⃣cu indulgență!

LAVINIA: Buna Antonia! Rochia e frumoasa în rest nu mi place nimic. Nota 1!


Felicitări ai obținut 15/25 puncte!
UN AN NOU FERICIT!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2024-12-31T19:56:12.000Z,4.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEQVab6NoTR/,,,"DAVID: Buna Ryana! N-ai styling, evantaiul e urat, bijuteriile arata ieftin si nu mi plac (inafara de cercei), trebuia ca la machiaj sa faci mai mult si la ruj sa pui cv glossy sau nude, nota 2!

❤️ERIKA: Bună Ryana ! La andu ai obs ca I am copiat notele emmei și de aia îți dădusem 5, oricum hai sa ma uit la ținuta,da îmi place cu excepția bijuteriilor și a  evantaiul, as fi schimbat probabil și tocurile în rest îs ojay 3️⃣ de incurajare ca poate ți as fi dat un 4 cu indulgență ,dar vr sa te încurajez!
Nota 3!

LAVINIA: Buna Ryana! Îmi place tinuta inafara de tocuri sunt oribile. Nota 5️⃣.


Felicitări ai obținut 17/25 puncte!
UN AN NOU FERICIT!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2024-12-31T19:55:14.000Z,5.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEQVR9bNCdC/,,,"DAVID: Buna Bianka! Rochia este oribila, nj mi place deloc, “geanta” e paralela cu tinuta cred ca ai pus o in gluma, pantofii ok, bijuteriile arata ff ieftin, manusile sunt ok cam urate si accesoriul in cap e ok. Nota 1!

❤️ERIKA: Bună Bianka! Îți stiu ținuta e veche și urâtă, nu e pe temă 1️⃣

LAVINIA: Bună Bianka! Tot ce pot zice este ca tinuta ta este praf. 
Nota 1️⃣ cu părere de rău!


Felicitări ai obținut 9/25 puncte!
UN AN NOU FERICIT!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2024-12-31T19:54:04.000Z,5.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEQU19wtuCI/,,,"DAVID: Buna Claudiu! Imi place ff mult ideea tinutei, corsetul e ff fain, fusta merge bine, bijuteriile sunt alese ff bine, accesoriul de pe cap e foarte interesant, mi l place, partea de beauty e si ea foarte frumoasa dar la coafura as fi pus un bob cu bretonul ff scurt. Nota 5

❤️ERIKA: Bună Clau ! Îmi place mult ideea și cum ai respectat tema, nu am ce comenta 5️⃣

LAVINIA: Bună Claudiu! Tinuta ta nu prea mi se pare pe tema de new year. Tocurile nu mi plac și nici geanta. 
Nota 4️⃣ cu indulgenta.


Felicitări ai obținut 21/25 puncte!
UN AN NOU FERICIT!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2024-12-31T19:50:15.000Z,6.0
"nextfashion, GLAMSLAM, sezonIV",https://www.instagram.com/p/DEQUqkmtq9_/,,,"DAVID: aveam si eu geanta salvata ms ca mi ai reamintit de ea, tinuta e superba, 5️⃣!

❤️ERIKA: Bună Cris! Ținuta îmi place foarte mult,chiar nu am ce sa comentez, 5️⃣!

LAVINIA: Nota oferită de mine e 5️⃣! 


Felicitări ai obținut 24/25 puncte!
UN AN NOU FERICIT!
Mult succes în continuare!

#nextfashion #GLAMSLAM #sezonIV",,0,,True,2024-12-31T19:48:42.000Z,6.0
"helloabidjan, boss, hugoboss, hugo, oversized, nextdirect, desigual, 225, chemise, jean, zara, zaraman, abidjan, shopaddict, tshirt, oversize, abidjanstyle, abidjanshopping, abidjan, shoppingonline, shopping, man, multimarques, france, abidjanbynight, mode, vetements, vetements",https://www.instagram.com/p/CxqGFDFq_vy/,,,"UNIQUEMENT SUR COMMANDE #helloabidjan 

 ✈︎ 

#boss #hugoboss #hugo #oversized #nextdirect #desigual #225 #chemise #jean #zara #zaraman #abidjan #shopaddict #tshirt #oversize #abidjanstyle #abidjanshopping #abidjan #shoppingonline #shopping #man #multimarques #france  #abidjanbynight #mode #vetements #vetements",,0,,True,2023-09-26T14:05:00.000Z,2.0
"helloabidjan, boss, hugoboss, hugo, oversized, nextdirect, desigual, 225, chemise, jean, zara, zaraman, abidjan, shopaddict, tshirt, oversize, abidjanstyle, abidjanshopping, abidjan, shoppingonline, shopping, man, multimarques, france, abidjanbynight, mode, vetements, vetements",https://www.instagram.com/p/CxqGDkkKd3y/,,,"UNIQUEMENT SUR COMMANDE #helloabidjan 

 ✈︎ 

#boss #hugoboss #hugo #oversized #nextdirect #desigual #225 #chemise #jean #zara #zaraman #abidjan #shopaddict #tshirt #oversize #abidjanstyle #abidjanshopping #abidjan #shoppingonline #shopping #man #multimarques #france  #abidjanbynight #mode #vetements #vetements",,0,,True,2023-09-26T14:04:48.000Z,2.0
"helloabidjan, boss, hugoboss, hugo, oversized, nextdirect, cotedivoire, 225, chemise, jean, zara, zaraman, abidjan, shopaddict, tshirt, oversize, abidjanstyle, abidjanshopping, abidjan, shoppingonline, shopping, man, multimarques, france, abidjanbynight, mode, vetements, vetements",https://www.instagram.com/p/Cxp5pJYK5yO/,,,"UNIQUEMENT SUR COMMANDE #helloabidjan 

 ✈︎ 

#boss #hugoboss #hugo #oversized #nextdirect #cotedivoire #225 #chemise #jean #zara #zaraman #abidjan #shopaddict #tshirt #oversize #abidjanstyle #abidjanshopping #abidjan #shoppingonline #shopping #man #multimarques #france  #abidjanbynight #mode #vetements #vetements",,1,,True,2023-09-26T12:16:20.000Z,15.0
"helloabidjan, boss, hugoboss, hugo, oversized, nextdirect, cotedivoire, 225, chemise, jean, zara, zaraman, abidjan, shopaddict, tshirt, oversize, abidjanstyle, abidjanshopping, abidjan, shoppingonline, shopping, man, multimarques, france, abidjanbynight, mode, vetements, vetements",https://www.instagram.com/p/Cxp38fPK2a-/,,,"UNIQUEMENT SUR COMMANDE #helloabidjan 

 ✈︎ 

#boss #hugoboss #hugo #oversized #nextdirect #cotedivoire #225 #chemise #jean #zara #zaraman #abidjan #shopaddict #tshirt #oversize #abidjanstyle #abidjanshopping #abidjan #shoppingonline #shopping #man #multimarques #france  #abidjanbynight #mode #vetements #vetements",,0,,True,2023-09-26T12:01:30.000Z,11.0
"helloabidjan, boss, hugoboss, hugo, oversized, nextdirect, cotedivoire, 225, chemise, jean, zara, zaraman, abidjan, shopaddict, tshirt, oversize, abidjanstyle, abidjanshopping, abidjan, shoppingonline, shopping, man, multimarques, france, abidjanbynight, mode, vetements, vetements",https://www.instagram.com/p/Cxp33ZQKXDI/,,,"UNIQUEMENT SUR COMMANDE #helloabidjan 

 ✈︎ 

#boss #hugoboss #hugo #oversized #nextdirect #cotedivoire #225 #chemise #jean #zara #zaraman #abidjan #shopaddict #tshirt #oversize #abidjanstyle #abidjanshopping #abidjan #shoppingonline #shopping #man #multimarques #france  #abidjanbynight #mode #vetements #vetements",,1,,True,2023-09-26T12:00:48.000Z,5.0
"helloabidjan, boss, hugoboss, hugo, oversized, nextdirect, cotedivoire, 225, chemise, jean, zara, zaraman, abidjan, shopaddict, tshirt, oversize, abidjanstyle, abidjanshopping, abidjan, shoppingonline, shopping, man, multimarques, france, abidjanbynight, mode, vetements, vetements",https://www.instagram.com/p/CxpzsdoK62L/,,,"UNIQUEMENT SUR COMMANDE #helloabidjan 

 ✈︎ 

#boss #hugoboss #hugo #oversized #nextdirect #cotedivoire #225 #chemise #jean #zara #zaraman #abidjan #shopaddict #tshirt #oversize #abidjanstyle #abidjanshopping #abidjan #shoppingonline #shopping #man #multimarques #france  #abidjanbynight #mode #vetements #vetements",,2,,True,2023-09-26T11:24:22.000Z,3.0
"helloabidjan, boss, hugoboss, hugo, oversized, nextdirect, cotedivoire, 225, chemise, jean, zara, zaraman, abidjan, shopaddict, tshirt, oversize, abidjanstyle, abidjanshopping, abidjan, shoppingonline, shopping, man, multimarques, france, abidjanbynight, mode, vetements, vetements",https://www.instagram.com/p/CxpzqvpK1xd/,,,"UNIQUEMENT SUR COMMANDE #helloabidjan 

 ✈︎ 

#boss #hugoboss #hugo #oversized #nextdirect #cotedivoire #225 #chemise #jean #zara #zaraman #abidjan #shopaddict #tshirt #oversize #abidjanstyle #abidjanshopping #abidjan #shoppingonline #shopping #man #multimarques #france  #abidjanbynight #mode #vetements #vetements",,0,,True,2023-09-26T11:24:07.000Z,7.0
"helloabidjan, hugoboss, hugo, oversized, nextdirect, cotedivoire, 225, chemise, jean, zara, zaraman, abidjan, shopaddict, tshirt, oversize, abidjanstyle, abidjanshopping, abidjan, shoppingonline, shopping, man, multimarques, france, abidjanbynight, mode, vetements, vetements",https://www.instagram.com/p/Cxpy9aeqv7d/,,,"UNIQUEMENT SUR COMMANDE #helloabidjan 

 ✈︎ 

#hugoboss #hugo #oversized #nextdirect #cotedivoire #225 #chemise #jean #zara #zaraman #abidjan #shopaddict #tshirt #oversize #abidjanstyle #abidjanshopping #abidjan #shoppingonline #shopping #man #multimarques #france  #abidjanbynight #mode #vetements #vetements",,0,,True,2023-09-26T11:17:56.000Z,3.0
"helloabidjan, nextdirect, cotedivoire, 225, chemise, jean, zara, zaraman, abidjan, shopaddict, tshirt, oversize, abidjanstyle, abidjanshopping, abidjan, shoppingonline, shopping, man, multimarques, france, abidjanbynight, mode, vetements, vetements",https://www.instagram.com/p/CxnYiMBqgeq/,,,"UNIQUEMENT SUR COMMANDE #helloabidjan 

 ✈︎ 

#nextdirect #cotedivoire #225 #chemise #jean #zara #zaraman #abidjan #shopaddict #tshirt #oversize #abidjanstyle #abidjanshopping #abidjan #shoppingonline #shopping #man #multimarques #france  #abidjanbynight #mode #vetements #vetements",,0,,True,2023-09-25T12:48:33.000Z,24.0
"helloabidjan, nextdirect, cotedivoire, 225, chemise, jean, zara, zaraman, abidjan, shopaddict, tshirt, oversize, abidjanstyle, abidjanshopping, abidjan, shoppingonline, shopping, man, multimarques, france, abidjanbynight, mode, vetements, vetements",https://www.instagram.com/p/CxnYccKqBBC/,,,"UNIQUEMENT SUR COMMANDE #helloabidjan 

 ✈︎ 

#nextdirect #cotedivoire #225 #chemise #jean #zara #zaraman #abidjan #shopaddict #tshirt #oversize #abidjanstyle #abidjanshopping #abidjan #shoppingonline #shopping #man #multimarques #france  #abidjanbynight #mode #vetements #vetements",,0,,True,2023-09-25T12:47:46.000Z,7.0
"helloabidjan, nextdirect, cotedivoire, 225, chemise, jean, zara, zaraman, abidjan, shopaddict, tshirt, oversize, abidjanstyle, abidjanshopping, abidjan, shoppingonline, shopping, man, multimarques, france, abidjanbynight, mode, vetements, vetements",https://www.instagram.com/p/CxnYYNiK0nC/,,,"UNIQUEMENT SUR COMMANDE #helloabidjan 

 ✈︎ 

#nextdirect #cotedivoire #225 #chemise #jean #zara #zaraman #abidjan #shopaddict #tshirt #oversize #abidjanstyle #abidjanshopping #abidjan #shoppingonline #shopping #man #multimarques #france  #abidjanbynight #mode #vetements #vetements",,0,,True,2023-09-25T12:47:11.000Z,6.0
"helloabidjan, nextdirect, cotedivoire, 225, chemise, jean, zara, zaraman, abidjan, shopaddict, tshirt, oversize, abidjanstyle, abidjanshopping, abidjan, shoppingonline, shopping, man, multimarques, france, abidjanbynight, mode, vetements, vetements",https://www.instagram.com/p/CxnWpItK8mL/,,,"UNIQUEMENT SUR COMMANDE #helloabidjan 

 ✈︎ 

#nextdirect #cotedivoire #225 #chemise #jean #zara #zaraman #abidjan #shopaddict #tshirt #oversize #abidjanstyle #abidjanshopping #abidjan #shoppingonline #shopping #man #multimarques #france  #abidjanbynight #mode #vetements #vetements",,0,,True,2023-09-25T12:32:01.000Z,11.0
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJYNSjqRChp/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #pròximo #upcoming,,0,,True,2025-05-08T03:55:09.000Z,1.0
"petiteamelie, nextofficial, girls, girlmom, bow, pink, toddler, dollshouse, fashion, fashionista, dress",https://www.instagram.com/p/DJXGvGxME3c/,,,#petiteamelie #nextofficial #girls #girlmom #bow #pink #toddler #dollshouse #fashion #fashionista #dress,,0,,True,2025-05-07T17:38:38.000Z,16.0
"next, nextofficial, petitamelie, toddler, toddlerfashionista, fashion, kids, kidsfashion, kidswear, kidsroomdecor, insta, influencer, petiteamélie",https://www.instagram.com/p/DJWaTo_smGb/,,,#next #nextofficial #petitamelie #toddler #toddlerfashionista #fashion #kids #kidsfashion #kidswear #kidsroomdecor #insta #influencer #petiteamélie,,0,,True,2025-05-07T11:10:24.000Z,18.0
"nextofficial, romperseason, rompers, highstreetfashion, toddlerfashion, elphieswardrobe",https://www.instagram.com/p/DJWQbtYtFtF/,,,"Manifesting the return of the sunshine please ☀️ 

Absolutely love romper season - especially with these multi pack from @nextofficial 

#nextofficial #romperseason #rompers #highstreetfashion #toddlerfashion #elphieswardrobe",,0,nextofficial,True,2025-05-07T09:44:08.000Z,13.0
,https://www.instagram.com/p/DJUt7DPMjRD/,,,❤️ootd,,51,,True,2025-05-06T19:23:20.000Z,168.0
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, upcoming, pròximo",https://www.instagram.com/p/DJUrYW_SrI0/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #upcoming #pròximo,,0,,True,2025-05-06T19:01:07.000Z,2.0
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, upcoming, pròximo",https://www.instagram.com/p/DJUrRNySman/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #upcoming #pròximo,,0,,True,2025-05-06T19:00:09.000Z,
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJUa6QKPWBZ/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #upcoming,,0,,True,2025-05-06T16:37:12.000Z,
"next, thenext, nextofficial, allaboutnext, everythingnext, proximo, próximo, pròximo, upcoming",https://www.instagram.com/p/DJUaHpwp2ju/,,,#next #thenext #nextofficial #allaboutnext #everythingnext #proximo #próximo #pròximo #upcoming,,0,,True,2025-05-06T16:30:17.000Z,
"nextofficial, cowgirl, cowprint, ootd, jackets, skirts, outfitsideas, outfitinspo",https://www.instagram.com/p/DJUQXT6IDLL/,,,"cow print Tuesdays  

@nextofficial jacket & skirt co-ord. 

#nextofficial #cowgirl #cowprint #ootd #jackets #skirts #outfitsideas #outfitinspo",,2,nextofficial,True,2025-05-06T15:05:03.000Z,11.0
